Detection Date,Run File Name,Sample ID,Cup Number,Auto Dilution Factor,Manual Dilution Factor,Analyte Name,Concentration Units,Peak Height,Peak Area,Peak Concentration,Analyte Name,Concentration Units,Peak Height,Peak Area,Peak Concentration
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s86,136,1,1,TN,ug N/L,0.56,7.61,307,TP,ug P/L,0.0753,1.02,-42.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s87,137,1,1,TN,ug N/L,0.629,8.57,354,TP,ug P/L,0.0731,0.885,-43
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s88,138,1,1,TN,ug N/L,0.546,7.39,297,TP,ug P/L,0.0759,0.962,-42.8
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s89,139,1,1,TN,ug N/L,1.16,15.8,708,TP,ug P/L,0.0786,1.07,-42.6
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s90,140,1,1,TN,ug N/L,0.613,8.31,341,TP,ug P/L,0.0661,0.638,-43.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,dup85,141,1,1,TN,ug N/L,0.503,6.8,268,TP,ug P/L,0.0709,0.675,-43.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,spk90,142,1,1,TN,ug N/L,0.961,13,571,TP,ug P/L,0.0892,1.38,-42
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,ch25/250,7,1,1,TN,ug N/L,0.466,6.36,247,TP,ug P/L,0.072,0.878,-43.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,bisulfate carrier,S4,1,1,TN,ug N/L,0.0081,0.0293,-59.8,TP,ug P/L,0.0503,0.665,-44.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,-0.00635,0.0636,-58.1,TP,ug P/L,0.00846,0.133,-47.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s91,143,1,1,TN,ug N/L,1.83,24.9,1150,TP,ug P/L,0.0965,1.66,-41.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s92,144,1,1,TN,ug N/L,3.77,51.3,2480,TP,ug P/L,0.0855,1.29,-42.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s93,145,1,1,TN,ug N/L,0.522,7.09,282,TP,ug P/L,0.0714,0.795,-43.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s94,146,1,1,TN,ug N/L,3.47,47,2270,TP,ug P/L,0.0877,1.32,-42.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s95,147,1,1,TN,ug N/L,1.43,19.3,881,TP,ug P/L,0.0808,1.1,-42.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s96,148,1,1,TN,ug N/L,0.643,8.69,360,TP,ug P/L,0.0679,0.774,-43.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s97,149,1,1,TN,ug N/L,0.752,10.2,432,TP,ug P/L,0.0703,0.823,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s98,150,1,1,TN,ug N/L,0.673,9.07,379,TP,ug P/L,0.075,0.964,-42.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s99,151,1,1,TN,ug N/L,0.665,9.02,376,TP,ug P/L,0.0677,0.618,-43.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s100,152,1,1,TN,ug N/L,1.32,17.8,808,TP,ug P/L,0.0732,0.872,-43
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,dup95,153,1,1,TN,ug N/L,1.47,19.8,905,TP,ug P/L,0.0787,1.1,-42.6
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,spk100,154,1,1,TN,ug N/L,1.66,22.4,1030,TP,ug P/L,0.102,1.67,-41.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,ch25/250,7,1,1,TN,ug N/L,0.473,6.38,248,TP,ug P/L,0.0701,0.872,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,bisulfate carrier,S4,1,1,TN,ug N/L,0.00967,0.041,-59.2,TP,ug P/L,0.0522,0.707,-44.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,-0.00841,0.057,-58.5,TP,ug P/L,0.00661,0.072,-47.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s101,155,1,1,TN,ug N/L,0.534,7.24,289,TP,ug P/L,0.065,0.694,-43.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s102,156,1,1,TN,ug N/L,0.787,10.7,460,TP,ug P/L,0.0679,0.719,-43.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s103,157,1,1,TN,ug N/L,1.22,16.6,747,TP,ug P/L,0.0813,1.25,-42.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s104,158,1,1,TN,ug N/L,0.545,9.26,387,TP,ug P/L,0.0839,1.22,-42.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s105,159,1,1,TN,ug N/L,0.016,0.0587,-58.4,TP,ug P/L,0.124,0.672,-39.8
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s106,160,1,1,TN,ug N/L,3.28,36.6,1740,TP,ug P/L,0.223,2.26,-33.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s107,161,1,1,TN,ug N/L,-2.01,-50.9,-2450,TP,ug P/L,0.265,1.99,-30.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,dups105,162,1,1,TN,ug N/L,-2.1,-59.8,-2850,TP,ug P/L,-0.171,-1.89,-59
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,spks107,163,1,1,TN,ug N/L,3.44,7.38,296,TP,ug P/L,0.29,2.64,-29.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s108,164,1,1,TN,ug N/L,-2.83,-83.1,-3890,TP,ug P/L,0.161,0.0967,-37.4
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,ch25/250,7,1,1,TN,ug N/L,1.78,-6.12,-356,TP,ug P/L,0.119,1.84,-40
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,bisulfate carrier,S4,1,1,TN,ug N/L,-0.788,-30.1,-1490,TP,ug P/L,-0.114,-1.53,-55.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,-0.77,-12.6,-665,TP,ug P/L,0.0697,-0.315,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal1500,1,1,1,TN,ug N/L,2.91,4.73,167,TP,ug P/L,0.348,5.62,-25.7
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal1000,3,1,1,TN,ug N/L,-2.58,-57,-2720,TP,ug P/L,0.232,4.25,-32.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,call500,5,1,1,TN,ug N/L,1.98,3.67,116,TP,ug P/L,0.253,2.78,-31.6
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,call250,7,1,1,TN,ug N/L,1.61,-10.7,-572,TP,ug P/L,0.115,1.85,-40.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal100,9,1,1,TN,ug N/L,-1.98,-22.1,-1110,TP,ug P/L,-0.0785,-1.33,-52.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,2,3.26,96.1,TP,ug P/L,-0.0457,-0.32,-50.7
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,4.66,29.1,1370,TP,ug P/L,0.119,-0.0565,-40.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,2.46,14.2,630,TP,ug P/L,-0.00144,0.0124,-47.8
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,2.95,12,520,TP,ug P/L,-0.052,-0.591,-51.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,9.64,69.9,3440,TP,ug P/L,-0.0399,-0.284,-50.3
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal50,11,1,1,TN,ug N/L,0.158,2.03,36.9,TP,ug P/L,0.0595,0.838,-43.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal25,13,1,1,TN,ug N/L,0.142,1.94,32.4,TP,ug P/L,0.0584,0.817,-43.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal0,15,1,1,TN,ug N/L,0.0919,1.28,0.497,TP,ug P/L,0.052,0.686,-44.4
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,nitrite,S1,1,1,TN,ug N/L,2.27,30.8,1450,TP,ug P/L,0.00874,0.143,-47.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,nitrate,S2,1,1,TN,ug N/L,2.22,30.1,1410,TP,ug P/L,0.00884,0.101,-47.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,water,S3,1,1,TN,ug N/L,-0.0179,-0.37,-79,TP,ug P/L,0.00942,0.145,-47.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s105 rerun,159,1,1,TN,ug N/L,1.11,15.1,674,TP,ug P/L,0.0696,0.782,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s106 rerun,160,1,1,TN,ug N/L,0.842,11.6,501,TP,ug P/L,0.0675,0.736,-43.4
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s107 rerun,161,1,1,TN,ug N/L,1.1,15.2,678,TP,ug P/L,0.0705,0.822,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,dups105 rerun,162,1,1,TN,ug N/L,1.1,15.3,682,TP,ug P/L,0.0698,0.792,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,spk107 rerun,163,1,1,TN,ug N/L,1.42,19.7,897,TP,ug P/L,0.0958,1.58,-41.5
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,s108 rerun,164,1,1,TN,ug N/L,0.68,9.51,400,TP,ug P/L,0.0719,0.863,-43.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal 1500,1,1,1,TN,ug N/L,2.32,32,1510,TP,ug P/L,0.24,4.61,-32.4
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal 50/5,11,1,1,TN,ug N/L,0.159,2.28,49,TP,ug P/L,0.0592,0.389,-43.9
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,chk 25/250,7,1,1,TN,ug N/L,0.451,6.34,246,TP,ug P/L,0.0695,0.878,-43.2
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,cal 25/2.5,13,1,1,TN,ug N/L,0.123,1.78,24.7,TP,ug P/L,0.0562,0.772,-44.1
2/8/2023,OM_2-8-2023_12-05-24PM BRN edit flat.omn,bisulfate,S4,1,1,TN,ug N/L,-0.00258,-0.0295,-62.6,TP,ug P/L,0.0457,0.615,-44.8
